vibration,current,speed,temperature,micro_stop,cause
5.612291041515224954e-01,6.385419268275699389e-01,5.452252552769890626e-01,6.299012062537172607e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.038711004255684633e-01,5.948221885115392293e-01,4.477817889554462916e-01,8.122624696628438778e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.219649418808846253e-01,5.952637810214135294e-01,5.296714529943720162e-01,3.133896840931876815e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.860857005257027463e-01,6.530850908855859727e-01,4.498353757263867658e-01,2.348354966009593425e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.796951112364944425e-01,3.385198551580185788e-01,5.158184808806138832e-01,6.211390144524988610e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.514017895687031268e-01,5.001313275937451230e-01,4.789711101884335798e-01,4.435355608129757377e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.921783853918300311e-01,4.145804483722385636e-01,5.364392201739693888e-01,5.316962124672782730e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.232866540516033171e-01,6.417035022568625680e-01,5.416040366291026142e-01,4.226412970871676333e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.378251121673584878e-01,4.396921284236054994e-01,4.820535784762710607e-01,2.812420171411266212e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.023692110371793085e-01,6.104571488339597396e-01,5.346761053618941384e-01,5.369725908914264600e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.620500415793223681e-01,3.107323005170797847e-01,5.227217738441110040e-01,3.843340457776142083e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.296910349339811308e-01,7.228750270636010722e-01,4.873015086971945742e-01,3.593108322444845681e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.487414830793568843e-01,4.435166138948449244e-01,5.194652913689066231e-01,4.595459339916526664e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.655242880393630100e-01,6.521312270947519085e-01,5.151510111125537916e-01,5.126122503654830798e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.549474036145634281e-01,5.000973556899445116e-01,4.820271863306984095e-01,2.757365561127912423e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.507505493585734602e-01,7.270563729775907369e-01,5.806046851434412126e-01,8.499963177995237817e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.639117158013269293e-01,4.749988395766808758e-01,4.944489285962129221e-01,3.672377866756734721e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.941995800249912807e-01,5.921730160684455235e-01,4.809105352740067341e-01,1.913820844787313680e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.462102519710960835e-01,7.024981771202829517e-01,5.197560487058849876e-01,3.321577510921867038e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.342795864373957482e-01,6.225024575518315340e-01,4.485255810730989223e-01,6.355437767864923204e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.200290416401040061e-01,4.162920433522139807e-01,4.559208764611430986e-01,8.492049716585043928e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.393441762986662558e-01,6.385030707890489987e-01,5.301551192948342761e-01,4.826017517977693183e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.460335726583532834e-01,5.247058343661298307e-01,5.783924974378387152e-01,5.540446244255159414e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.740611216844250242e-01,1.442490704395731349e-01,5.926122433871982009e-01,2.628847918667175931e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.203494721979488258e-01,5.176473922635286273e-01,4.857756204837758718e-01,6.525157765483842187e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.730706312558607074e-01,5.572601631206414163e-01,5.861855054580522584e-01,5.462420343713707549e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.265156614117293410e-01,7.030333932025201182e-01,4.954038993924791967e-01,5.708021186320334506e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.512652196023177575e-01,7.030333932025201182e-01,4.609894195315564214e-01,5.417402283446665079e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.037345192505442437e-01,2.371488751462832167e-01,5.557753691834452781e-01,6.267747646545804852e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.308380968006193745e-01,5.496877945856758485e-01,5.432180703951586809e-01,3.773093932189544586e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.219961014459711945e-01,6.366766019543307342e-01,4.578950050380592440e-01,5.713563651013445766e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.205433517796686393e-01,5.217177121560149233e-01,4.630904400916808772e-01,5.392148161155686514e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.000007738028046989e-01,4.972718211456790827e-01,5.430877926972378367e-01,4.341785021821677470e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.839571777409074849e-01,3.393607552735687927e-01,4.540067252909470441e-01,3.319292542481975250e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.638067979410332442e-01,4.051544862977148886e-01,5.393068748542321211e-01,1.477426915730662704e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.832946138579182982e-01,5.251674417430544084e-01,4.738543086797002424e-01,2.410825002141586682e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.406657879419979218e-01,6.480058066525029581e-01,5.751088975059278630e-01,4.439740265395578644e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.195802514697654750e-01,5.122430049844893807e-01,5.620613854585815305e-01,5.810481401042753014e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.933029173552073710e-01,3.716613906148940605e-01,4.941624927063760775e-01,6.433757279227881876e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.946143381457950294e-01,7.973047108553734663e-01,4.379750534831953201e-01,3.853914568809524432e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.643477551645368018e-01,5.161233484779741421e-01,5.961666480753157193e-01,8.230687083597205689e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.686712567060256962e-01,5.968812750503019737e-01,5.276740093175269486e-01,7.886680874697158394e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.986186266801563072e-01,5.192064819811829102e-01,5.570172345554234017e-01,5.007069421544398935e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.247635334018611819e-01,7.329821153603270911e-01,5.280018004871170900e-01,5.081413822106379818e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.793022920418877453e-01,4.514405436980749031e-01,4.398507346281162467e-01,1.759855032334854685e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.378624284452178550e-01,5.970043754667279101e-01,5.658535571970361167e-01,3.190220688547725225e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.421502525730966804e-01,5.368182768298701557e-01,5.265835002606011894e-01,5.557996057588655558e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.540521635553976476e-01,4.850244397470477864e-01,6.028816603333798652e-01,4.515461126910047529e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.744705285943013662e-01,7.315719598012057068e-01,6.246451156771017921e-01,8.091204888482027568e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.549297070144927235e-01,6.925946128479799624e-01,5.057630510124533352e-01,3.919835936860069370e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.311094443488613814e-01,5.172677889479705415e-01,5.356252035100598219e-01,3.617574346384939687e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.463146034628160064e-01,7.234040569980525470e-01,4.956812272940772646e-01,4.486889742036276330e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.689443748170195603e-01,6.570495975651005072e-01,5.148480627830460676e-01,9.193792957351971662e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.281869208536198346e-01,4.501372993286859581e-01,4.755271859978809079e-01,5.552165134901090315e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.729489357277825934e-01,2.756154445613058224e-01,4.953751767052184674e-01,4.378888896847102918e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.707237177518412308e-01,5.185889228360099912e-01,4.714705286271297369e-01,5.036748033481219800e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.502788883630378325e-01,6.138143821990524884e-01,5.313794686505580733e-01,3.819005967535167301e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.909227018222403705e-01,6.096071432366471088e-01,5.797304333991410985e-01,7.350442866186730484e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.806903436964165222e-01,6.863272332669279052e-01,5.450985564435174568e-01,5.010064045863817928e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.505901745720276352e-01,4.258623743189774435e-01,4.720423398501899515e-01,5.733834954670385953e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.198123205604732067e-01,4.085486570009402851e-01,5.353428149241041822e-01,5.820004128046640801e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.886090790028438713e-01,3.696597598206555757e-01,4.807103542782313887e-01,2.860965506264154801e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.931145637410290883e-01,2.831070646570990057e-01,4.918056067826501732e-01,7.968910721488053905e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.410797160719654553e-01,5.025584641081405346e-01,5.437462522025379164e-01,6.999386155940321430e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.727972331427579000e-01,5.334301736464676091e-01,3.966945039943833295e-01,4.713858386824354985e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.757667226833225793e-01,6.002381372010212601e-01,4.333922127202470831e-01,3.808423998935169807e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.687373508062342209e-01,3.601804085485909024e-01,5.674273584963512862e-01,7.199432121350249902e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.349270057002285528e-01,3.424765013541304914e-01,4.876292865553397693e-01,6.844980212122258045e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.775888937466182593e-01,3.601819361604993719e-01,5.258402875591483561e-01,7.767275747350138593e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.542979017812408316e-01,5.755487850602725164e-01,5.257353113153410140e-01,5.625225098737118845e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.714138322511928769e-01,4.096939770691422344e-01,5.710463543755281979e-01,4.297332197537371834e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.103244595107945258e-01,7.149556209287409869e-01,5.033610651699729210e-01,4.215909925482428378e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.307589244096646564e-01,5.982412657651966503e-01,4.994780788839834340e-01,2.043821098689783122e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.439936434406065002e-01,4.212426933824651165e-01,6.059834339443362916e-01,4.812036651003746002e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.759747061594187034e-01,3.414657637808886093e-01,4.774394714796595940e-01,6.168258218614379729e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.532961631847078898e-01,2.495615855300098718e-01,6.291681603995730176e-01,1.076638393738512112e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.243994153929448787e-01,3.577110634139606393e-01,4.127960011283368091e-01,3.612317597790416501e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.416903052050640932e-01,4.678916487760899079e-01,4.604089491999071027e-01,4.301970715900436670e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.160465003726759869e-01,4.138999046987057451e-01,4.996251277454973327e-01,4.301970715900436670e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.181503063823580058e-01,3.531406746313180411e-01,5.224203225953122365e-01,4.970289565972270118e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.236648632676165427e-01,5.593519752825772962e-01,5.947015953676604294e-01,5.046377283815134396e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.836120814612134833e-01,6.195332168297744690e-01,4.877953193024852641e-01,5.164181740818354349e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.064373209240002005e-01,3.240518704048449550e-01,5.372243434583766630e-01,4.903279625120536833e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.059383952738283785e-01,8.077684454851274953e-01,5.981238355857063649e-01,7.742054967188402026e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.143518994836758562e-01,3.017976200537896281e-01,5.989071296830563718e-01,3.406224322600606702e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.071211982102394655e-01,5.595951040269925292e-01,4.854887033425951959e-01,3.973570375316838876e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.014445519745604596e-01,4.947172679966796993e-01,5.426581040557630908e-01,4.659862782521929092e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.624947405123704725e-01,4.609888012885320352e-01,5.647737480682202271e-01,4.805899274209163297e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.591723878380564283e-01,4.986354755069489775e-01,5.171956941242468186e-01,5.979433361990792450e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.010449452858887986e-01,4.693081137735333752e-01,5.130828031215556306e-01,3.185185088642555340e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.544240590973007254e-01,4.729113493621006081e-01,4.814906694276112620e-01,6.181263414333633133e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.466019364201599617e-01,4.407938077961818246e-01,5.476633814491186358e-01,7.987448112285870927e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.700188808195616130e-01,3.896482863260193330e-01,4.863837677121841674e-01,6.221319242183726006e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.538647133452204940e-01,2.578440717519263070e-01,4.530339842813685958e-01,2.552034021973783595e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.141442455317310367e-01,4.163374334016746170e-01,5.159779642045212444e-01,3.622787645275239998e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.093967060419157367e-01,4.104260055830497578e-01,5.188445629832622030e-01,3.143905526923547744e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.954675341058258020e-01,3.922048447015062944e-01,4.340703829468250396e-01,3.587395038689380478e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.658778590979955281e-01,4.801737323699695748e-01,5.243736916009371640e-01,6.529009402409726714e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.682087837911778072e-01,4.271073324745902622e-01,5.205185957425637611e-01,3.113497500796366668e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.453175481592201779e-01,4.027443419155944948e-01,5.361515809744910044e-01,4.207496445811227392e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.717736869491510499e-01,3.511856721838200746e-01,5.073030987040378914e-01,5.638836421481017158e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.549445145048848449e-01,7.047110774600852112e-01,5.732538587924329576e-01,4.666732921500575393e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.476052157439416312e-01,4.424046833452237593e-01,5.628976630822134508e-01,2.831948984500885502e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.823543065210518899e-01,4.063333797417667537e-01,5.531691038017354511e-01,4.093193423940015840e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.685974961437318731e-01,3.383458830818757979e-01,4.992395761151349753e-01,6.656197570206365821e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.706495743613038352e-01,3.840491864993150206e-01,6.242515790718172752e-01,7.456863546633758499e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.525609593668046049e-01,5.537735024605444645e-01,5.400443444380857994e-01,4.297244330703715032e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.115155212622178538e-01,4.816098986163472873e-01,5.236995689925981745e-01,6.452691798337422124e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.620234600812278214e-01,4.681621264676201211e-01,4.730655637094990928e-01,3.369437819130232659e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.052589319872354101e-01,4.251015691766129589e-01,4.529216944780172227e-01,2.509163974675246433e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.338940839403299998e-01,4.243032249845953841e-01,4.518079368145335728e-01,3.621849368801637326e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.836165350752919978e-01,5.958617008979953944e-01,6.019442194606953178e-01,1.678898954128492382e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.570679437596635974e-01,7.493129420154257536e-01,5.062994630118021755e-01,3.792682493584109138e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.079507747292212771e-01,3.393051591248993359e-01,5.062994630118021755e-01,3.425619817869802741e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.377949891484957723e-01,4.482550831919571155e-01,5.343874784891838869e-01,5.366106351555127718e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.433549848107089852e-01,5.425461960012473162e-01,5.618506227654076479e-01,5.485509091088037747e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.421490361204382769e-01,5.589724461452786342e-01,4.694032935919172922e-01,1.398190894997274891e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.674345307140668426e-01,5.928214528419474272e-01,4.717399778713871616e-01,5.313417181575711412e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.275387578322736859e-01,5.267504753016519770e-01,5.008538117488783303e-01,4.491349720879295737e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.350045679341900340e-01,5.296379708139157261e-01,5.054906928394014010e-01,2.038413937482922988e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.930749849454145517e-01,4.128427401414558884e-01,5.183896494945124944e-01,2.363272093639987304e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.765319424642364354e-01,3.888847173469096030e-01,4.788255487505785890e-01,3.648122321650483224e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.064986677399029746e-01,5.635143275331274682e-01,5.347442651022604743e-01,5.811361994718917678e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.677555369306037658e-01,4.144927010602784678e-01,4.456650069376279499e-01,6.754829423645020148e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.341918582394333148e-01,4.546125870378723843e-01,5.116252745579196182e-01,5.589338663643034222e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.736775450251154318e-01,7.364241848313546335e-01,5.014935980169628049e-01,4.783195844571117572e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.876010977019760606e-01,5.412867510308547736e-01,5.735836676478416329e-01,6.599322299806922310e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.135935945244757939e-01,6.237020349349958748e-01,4.774652656473235002e-01,5.714484371964192455e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.725823786013404471e-01,7.578248994481310286e-01,5.174330095714929634e-01,2.155219012787810695e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.660206294115204040e-01,4.507496665445608897e-01,5.409845033878535325e-01,4.347805482956875189e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.331800216834076123e-01,4.821501805392937046e-01,5.010647269850834196e-01,3.701479019858326391e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.749013488351482071e-01,4.153918412826004269e-01,6.795089608891996535e-01,5.261855104188402077e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.252557529449727314e-01,3.313988355382715967e-01,5.633505948017260012e-01,4.657041252598527192e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.121492477870976945e-01,3.848276352240525555e-01,5.275328894575418426e-01,3.419094938661969563e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.587924688870848478e-01,6.330173042123641292e-01,4.962311049392640339e-01,7.470027506582427312e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.220594396504983914e-01,4.032013002831317250e-01,5.133518277179722755e-01,4.222269475560105345e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.625771015483417181e-01,7.569122176829526927e-01,5.776302323689074258e-01,5.743207542960371281e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.069645037590488568e-01,6.958924891719505679e-01,5.272518639444223609e-01,4.903580725054120792e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.221026383958006112e-01,4.916152578780502158e-01,4.726738374021635103e-01,6.148104183109269760e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.161668703506049560e-01,6.848109794437714504e-01,4.307704705102485265e-01,3.710421662125444886e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.298018407036361399e-01,3.840095981316024032e-01,5.027825253631298397e-01,7.280792173435028936e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.785629420685372892e-01,6.944364801921629748e-01,5.113969785408160051e-01,7.280792173435028936e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.001563759075256910e-01,4.297573976478330504e-01,4.686558815914531606e-01,5.212446330795252880e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.840923035770507643e-01,4.333062492588016790e-01,4.520792105533674721e-01,5.410729789756979491e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.782223760455139305e-01,3.193232050829066249e-01,4.246800324525144554e-01,4.220108144357295199e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.964238025873831450e-01,4.235255934232635133e-01,4.980987104954641698e-01,4.234102495859676796e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.157041966435708114e-01,4.610088713445186226e-01,4.881443116380152492e-01,3.535907339777062952e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.326743912962622396e-01,3.174137377972160445e-01,5.120264697449740110e-01,3.894339783512480446e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.723911871321483158e-01,6.097653530575384284e-01,4.963851498874007340e-01,5.971700323204692795e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.079157315863165323e-01,7.013358825378962491e-01,5.813033032415039214e-01,5.934890509010227744e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.553421817045900211e-01,3.552249459629127637e-01,5.675347173303147974e-01,1.851832963057263304e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.677391361635224398e-01,7.046593200351869424e-01,5.560508999891842219e-01,4.268983089468205705e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.847974935975153554e-02,4.882290442613658188e-01,6.006674930675917068e-01,3.486678896055442900e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.490056235901238035e-01,5.117159293729932612e-01,4.318691287481296048e-01,8.696249722603143217e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.302090824279317327e-01,2.587376227064626666e-01,5.195886392582802493e-01,6.107919348415168370e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.326493896894239910e-01,5.675598172673487207e-01,6.418502817408707761e-01,5.336674789481591352e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.938884087118225574e-01,2.398516671262967692e-01,4.237264835513172012e-01,4.871433400670300284e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.368397064869133595e-01,5.686243914457878024e-01,4.461641852690211851e-01,6.467218347101763021e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.690419726747466767e-01,4.730270576193361665e-01,5.265777015309419662e-01,5.135868439144080089e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.566644936919848963e-01,5.440737247299042290e-01,4.249283805572329764e-01,2.385655601907069046e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.744842414835737876e-01,2.965246621400112748e-01,4.485604635281060792e-01,5.915723764385759642e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.616142851203784425e-01,6.175766363833100625e-01,5.992327664035159707e-01,6.360912094845860842e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.734512718973341028e-01,4.726527443539697004e-01,5.169040140217886492e-01,3.453965413242019999e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.875517583776500463e-01,5.138361346047662925e-01,4.916469282055204171e-01,4.921384324623304107e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.288020233295747774e-01,5.616881237580491071e-01,4.985363067880648202e-01,4.167055908663769292e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.638744712275094217e-01,5.249115626705862514e-01,4.797280183316302016e-01,4.389088754269301895e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.014235552792342121e-01,6.369790847437213355e-01,5.674215137903276807e-01,4.858723386165560987e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.343549823363969997e-01,4.338655082546951092e-01,4.653512963623229748e-01,5.923372818376487769e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.230903050014145905e-01,6.096642900925085540e-01,4.577671313926866548e-01,5.715992377477439046e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.517292243083457004e-01,5.299491322290799111e-01,4.346891271990678818e-01,6.109222795921410709e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.091785185570562033e-01,4.583273210407095566e-01,5.039959542754444133e-01,5.420890811992798985e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.537454224347480802e-01,2.851345791207464120e-01,4.907633379730105827e-01,7.206608874706396106e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.012692307006831882e-01,4.500660928307364528e-01,5.618924089152960155e-01,7.886272686060534776e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.059646183569331823e-01,6.923834527400196670e-01,4.655140772715409825e-01,5.217835380128865719e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.365491292137381407e-01,6.052179214779486172e-01,5.524255903500595588e-01,5.217835380128865719e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.019044070007157909e-01,5.293222268757500348e-01,5.157198612715802044e-01,4.786935160685917290e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.415474754293034709e-01,5.448382326473909520e-01,4.185742961145270113e-01,2.073870849506364855e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.695581389386095816e-01,5.527016346125311896e-01,4.850205581712130898e-01,5.061014536427096422e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.262547832051190699e-01,5.138530958615845634e-01,4.879052832167346532e-01,3.899666812045119446e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.898974835195113675e-01,2.733556410629802147e-01,5.677163093323638332e-01,3.592226913331851845e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.374350715022875091e-01,7.364685768874066341e-01,5.173101774868783531e-01,5.905253604943987433e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.962824071993517494e-01,3.993424514823152860e-01,5.198279523763419396e-01,1.372119920247105163e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.761958526876058473e-01,5.672715752372678999e-01,3.398243632832547156e-01,6.126943810463600926e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.766721551441845950e-01,6.330229321000583331e-01,4.187653480471209555e-01,4.764376373571717060e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.502253704075365182e-01,6.963888457001766730e-01,5.617879546940324209e-01,2.562824309898392161e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.489873947219702233e-01,3.552388601375810473e-01,5.686897040123426450e-01,7.444963983316655876e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.399436113744834342e-01,4.996718617286430297e-01,5.015109008697113957e-01,6.697795935695407543e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.130352723689223682e-01,6.286955140781996798e-01,4.861425914433590290e-01,7.427085486696766159e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.842341840491531713e-01,4.757919697949511972e-01,5.342141284123949063e-01,6.694574667035956272e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.829622728931966980e-01,5.473385193763619094e-01,5.419578175063723968e-01,6.055031352367606923e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.267165084572459355e-01,6.808907453522100583e-01,5.052211715544702164e-01,6.745479458943767215e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.161152797466870945e-01,5.127207134440293634e-01,5.425179250350589122e-01,7.690754519420653912e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.083199329386010046e-01,4.473334825695502448e-01,5.591233448616949042e-01,6.348849660804434247e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.134519092369330240e-01,4.119326010634700164e-01,4.718754975600747414e-01,5.347949982478638065e-01,0.000000000000000000e+00,0.000000000000000000e+00
